usage_id,employee_id,tool_name,usage_date,minutes_used,tasks_completed
1434,661,AWS CodeWhisperer,2024-02-29 17:00:00,110,9
1435,44,Copilot,2024-02-29 18:00:00,45,9
1436,386,Copilot,2024-02-29 19:00:00,213,19
1437,346,ChatGPT,2024-02-29 20:00:00,97,15
1438,280,GitHub Copilot,2024-02-29 21:00:00,106,17
1439,524,Copilot,2024-02-29 22:00:00,113,5
1440,584,Tableau AI,2024-02-29 23:00:00,151,2
1441,152,GitHub Copilot,2024-03-01 00:00:00,111,1
1442,183,ChatGPT,2024-03-01 01:00:00,178,6
1443,385,Tableau AI,2024-03-01 02:00:00,165,19
1444,498,ChatGPT,2024-03-01 03:00:00,94,7
1445,164,Tableau AI,2024-03-01 04:00:00,164,15
1446,687,Copilot,2024-03-01 05:00:00,141,1
1447,323,Copilot,2024-03-01 06:00:00,46,13
1448,145,GitHub Copilot,2024-03-01 07:00:00,192,12
1449,840,GitHub Copilot,2024-03-01 08:00:00,122,10
1450,435,Copilot,2024-03-01 09:00:00,143,13
1451,858,GitHub Copilot,2024-03-01 10:00:00,150,12
1452,26,GitHub Copilot,2024-03-01 11:00:00,151,4
1453,930,Copilot,2024-03-01 12:00:00,89,8
1454,780,AWS CodeWhisperer,2024-03-01 13:00:00,66,16
1455,870,ChatGPT,2024-03-01 14:00:00,95,8
1456,474,ChatGPT,2024-03-01 15:00:00,40,19
1457,747,ChatGPT,2024-03-01 16:00:00,113,1
1458,154,Copilot,2024-03-01 17:00:00,169,19
1459,651,ChatGPT,2024-03-01 18:00:00,57,7
1460,105,Copilot,2024-03-01 19:00:00,156,3
1461,769,Tableau AI,2024-03-01 20:00:00,179,12
1462,320,GitHub Copilot,2024-03-01 21:00:00,106,8
1463,375,ChatGPT,2024-03-01 22:00:00,72,4
1464,452,Copilot,2024-03-01 23:00:00,30,17
1465,681,AWS CodeWhisperer,2024-03-02 00:00:00,206,1
1466,162,Copilot,2024-03-02 01:00:00,230,15
1467,534,Tableau AI,2024-03-02 02:00:00,143,14
1468,482,ChatGPT,2024-03-02 03:00:00,53,16
1469,837,AWS CodeWhisperer,2024-03-02 04:00:00,30,7
1470,248,Copilot,2024-03-02 05:00:00,56,9
1471,520,GitHub Copilot,2024-03-02 06:00:00,174,6
1472,773,GitHub Copilot,2024-03-02 07:00:00,211,4
1473,6,AWS CodeWhisperer,2024-03-02 08:00:00,16,18
1474,845,ChatGPT,2024-03-02 09:00:00,46,7
1475,212,ChatGPT,2024-03-02 10:00:00,169,18
1476,13,Tableau AI,2024-03-02 11:00:00,81,18
1477,31,ChatGPT,2024-03-02 12:00:00,25,18
1478,810,ChatGPT,2024-03-02 13:00:00,222,9
1479,444,AWS CodeWhisperer,2024-03-02 14:00:00,80,2
1480,861,Copilot,2024-03-02 15:00:00,200,18
1481,356,ChatGPT,2024-03-02 16:00:00,217,11
1482,226,AWS CodeWhisperer,2024-03-02 17:00:00,188,2
1483,825,GitHub Copilot,2024-03-02 18:00:00,162,19
1484,410,GitHub Copilot,2024-03-02 19:00:00,90,9
1485,760,AWS CodeWhisperer,2024-03-02 20:00:00,207,2
1486,26,GitHub Copilot,2024-03-02 21:00:00,59,15
1487,532,Tableau AI,2024-03-02 22:00:00,138,6
1488,816,GitHub Copilot,2024-03-02 23:00:00,152,16
1489,453,GitHub Copilot,2024-03-03 00:00:00,55,8
1490,295,GitHub Copilot,2024-03-03 01:00:00,42,5
1491,245,GitHub Copilot,2024-03-03 02:00:00,92,17
1492,247,AWS CodeWhisperer,2024-03-03 03:00:00,91,15
1493,892,AWS CodeWhisperer,2024-03-03 04:00:00,101,5
1494,68,AWS CodeWhisperer,2024-03-03 05:00:00,165,14
1495,197,GitHub Copilot,2024-03-03 06:00:00,56,16
1496,557,Copilot,2024-03-03 07:00:00,134,10
1497,709,AWS CodeWhisperer,2024-03-03 08:00:00,136,12
1498,163,AWS CodeWhisperer,2024-03-03 09:00:00,132,4
1499,421,ChatGPT,2024-03-03 10:00:00,28,4
1500,977,Tableau AI,2024-03-03 11:00:00,192,16
1501,494,GitHub Copilot,2024-03-03 12:00:00,95,11
1502,189,Copilot,2024-03-03 13:00:00,48,2
1503,876,Tableau AI,2024-03-03 14:00:00,64,2
1504,600,ChatGPT,2024-03-03 15:00:00,197,11
1505,364,GitHub Copilot,2024-03-03 16:00:00,169,11
1506,561,ChatGPT,2024-03-03 17:00:00,31,3
1507,131,Copilot,2024-03-03 18:00:00,219,12
1508,123,Tableau AI,2024-03-03 19:00:00,129,13
1509,124,ChatGPT,2024-03-03 20:00:00,225,18
1510,242,Tableau AI,2024-03-03 21:00:00,183,6
1511,801,AWS CodeWhisperer,2024-03-03 22:00:00,219,10
1512,674,AWS CodeWhisperer,2024-03-03 23:00:00,193,5
1513,977,GitHub Copilot,2024-03-04 00:00:00,229,12
1514,64,Tableau AI,2024-03-04 01:00:00,86,12
1515,551,Tableau AI,2024-03-04 02:00:00,88,10
1516,104,GitHub Copilot,2024-03-04 03:00:00,198,16
1517,483,GitHub Copilot,2024-03-04 04:00:00,22,17
1518,871,AWS CodeWhisperer,2024-03-04 05:00:00,130,2
1519,636,Copilot,2024-03-04 06:00:00,140,4
1520,247,GitHub Copilot,2024-03-04 07:00:00,42,5
1521,605,Tableau AI,2024-03-04 08:00:00,66,10
1522,347,Copilot,2024-03-04 09:00:00,121,10
1523,126,ChatGPT,2024-03-04 10:00:00,203,8
1524,344,GitHub Copilot,2024-03-04 11:00:00,111,2
1525,801,AWS CodeWhisperer,2024-03-04 12:00:00,13,2
1526,111,ChatGPT,2024-03-04 13:00:00,64,18
1527,118,Copilot,2024-03-04 14:00:00,39,2
1528,396,ChatGPT,2024-03-04 15:00:00,25,7
1529,969,Copilot,2024-03-04 16:00:00,172,12
1530,805,Copilot,2024-03-04 17:00:00,220,3
1531,935,ChatGPT,2024-03-04 18:00:00,101,1
1532,227,GitHub Copilot,2024-03-04 19:00:00,195,11
1533,602,ChatGPT,2024-03-04 20:00:00,207,2
1534,950,Tableau AI,2024-03-04 21:00:00,149,9
1535,793,Copilot,2024-03-04 22:00:00,47,15
1536,89,Copilot,2024-03-04 23:00:00,109,7
1537,601,Tableau AI,2024-03-05 00:00:00,74,18
1538,459,Tableau AI,2024-03-05 01:00:00,172,10
1539,881,GitHub Copilot,2024-03-05 02:00:00,221,13
1540,21,GitHub Copilot,2024-03-05 03:00:00,31,5
1541,547,GitHub Copilot,2024-03-05 04:00:00,180,7
1542,187,Tableau AI,2024-03-05 05:00:00,180,14
1543,700,AWS CodeWhisperer,2024-03-05 06:00:00,183,19
1544,428,AWS CodeWhisperer,2024-03-05 07:00:00,80,10
1545,785,Tableau AI,2024-03-05 08:00:00,69,16
1546,955,GitHub Copilot,2024-03-05 09:00:00,95,2
1547,992,Tableau AI,2024-03-05 10:00:00,173,14
1548,318,AWS CodeWhisperer,2024-03-05 11:00:00,68,5
1549,253,AWS CodeWhisperer,2024-03-05 12:00:00,226,14
1550,487,ChatGPT,2024-03-05 13:00:00,174,14
1551,221,GitHub Copilot,2024-03-05 14:00:00,219,6
1552,68,Copilot,2024-03-05 15:00:00,95,9
1553,929,Copilot,2024-03-05 16:00:00,153,2
1554,764,ChatGPT,2024-03-05 17:00:00,138,2
1555,746,Tableau AI,2024-03-05 18:00:00,135,19
1556,692,AWS CodeWhisperer,2024-03-05 19:00:00,236,10
1557,552,Copilot,2024-03-05 20:00:00,139,8
1558,652,AWS CodeWhisperer,2024-03-05 21:00:00,30,10
1559,780,AWS CodeWhisperer,2024-03-05 22:00:00,21,7
1560,570,GitHub Copilot,2024-03-05 23:00:00,237,10
1561,722,AWS CodeWhisperer,2024-03-06 00:00:00,190,4
1562,281,AWS CodeWhisperer,2024-03-06 01:00:00,130,11
1563,279,ChatGPT,2024-03-06 02:00:00,45,16
1564,923,GitHub Copilot,2024-03-06 03:00:00,73,9
1565,211,GitHub Copilot,2024-03-06 04:00:00,132,9
1566,527,Copilot,2024-03-06 05:00:00,145,7
1567,709,AWS CodeWhisperer,2024-03-06 06:00:00,162,7
1568,899,Copilot,2024-03-06 07:00:00,129,7
1569,122,GitHub Copilot,2024-03-06 08:00:00,106,10
1570,708,GitHub Copilot,2024-03-06 09:00:00,143,18
1571,69,ChatGPT,2024-03-06 10:00:00,114,12
1572,426,ChatGPT,2024-03-06 11:00:00,53,18
1573,272,AWS CodeWhisperer,2024-03-06 12:00:00,177,18
1574,55,Copilot,2024-03-06 13:00:00,86,3
1575,790,ChatGPT,2024-03-06 14:00:00,215,19
1576,525,GitHub Copilot,2024-03-06 15:00:00,170,16
1577,256,AWS CodeWhisperer,2024-03-06 16:00:00,185,6
1578,741,GitHub Copilot,2024-03-06 17:00:00,234,12
1579,352,AWS CodeWhisperer,2024-03-06 18:00:00,45,9
1580,200,Tableau AI,2024-03-06 19:00:00,111,6
1581,472,GitHub Copilot,2024-03-06 20:00:00,220,18
1582,345,Copilot,2024-03-06 21:00:00,10,15
1583,732,Copilot,2024-03-06 22:00:00,224,5
1584,853,Tableau AI,2024-03-06 23:00:00,73,6
1585,794,GitHub Copilot,2024-03-07 00:00:00,189,17
1586,866,ChatGPT,2024-03-07 01:00:00,28,18
1587,891,Tableau AI,2024-03-07 02:00:00,185,4
1588,746,Copilot,2024-03-07 03:00:00,182,5
1589,10,GitHub Copilot,2024-03-07 04:00:00,69,7
1590,974,GitHub Copilot,2024-03-07 05:00:00,90,15
1591,425,Copilot,2024-03-07 06:00:00,28,9
1592,667,GitHub Copilot,2024-03-07 07:00:00,192,11
1593,885,Tableau AI,2024-03-07 08:00:00,180,13
1594,825,AWS CodeWhisperer,2024-03-07 09:00:00,176,6
1595,875,GitHub Copilot,2024-03-07 10:00:00,108,16
1596,500,AWS CodeWhisperer,2024-03-07 11:00:00,132,5
1597,665,ChatGPT,2024-03-07 12:00:00,107,10
1598,87,GitHub Copilot,2024-03-07 13:00:00,167,6
1599,302,GitHub Copilot,2024-03-07 14:00:00,226,19
1600,778,ChatGPT,2024-03-07 15:00:00,114,3
1601,271,GitHub Copilot,2024-03-07 16:00:00,211,16
1602,638,Tableau AI,2024-03-07 17:00:00,180,4
1603,611,GitHub Copilot,2024-03-07 18:00:00,90,19
1604,75,Copilot,2024-03-07 19:00:00,59,4
1605,908,Copilot,2024-03-07 20:00:00,50,15
1606,147,Tableau AI,2024-03-07 21:00:00,111,3
1607,57,Tableau AI,2024-03-07 22:00:00,74,11
1608,211,Tableau AI,2024-03-07 23:00:00,44,4
1609,584,Copilot,2024-03-08 00:00:00,223,1
1610,460,GitHub Copilot,2024-03-08 01:00:00,16,16
1611,203,Tableau AI,2024-03-08 02:00:00,81,8
1612,540,ChatGPT,2024-03-08 03:00:00,196,12
1613,706,ChatGPT,2024-03-08 04:00:00,66,9
1614,956,Tableau AI,2024-03-08 05:00:00,22,3
1615,996,GitHub Copilot,2024-03-08 06:00:00,232,13
1616,442,ChatGPT,2024-03-08 07:00:00,166,4
1617,234,AWS CodeWhisperer,2024-03-08 08:00:00,221,7
1618,811,AWS CodeWhisperer,2024-03-08 09:00:00,154,7
1619,5,Tableau AI,2024-03-08 10:00:00,224,15
1620,609,ChatGPT,2024-03-08 11:00:00,21,15
1621,680,ChatGPT,2024-03-08 12:00:00,92,18
1622,247,GitHub Copilot,2024-03-08 13:00:00,123,3
1623,516,Tableau AI,2024-03-08 14:00:00,119,18
1624,987,ChatGPT,2024-03-08 15:00:00,71,10
1625,286,Tableau AI,2024-03-08 16:00:00,36,13
1626,954,ChatGPT,2024-03-08 17:00:00,223,11
1627,4,GitHub Copilot,2024-03-08 18:00:00,93,3
1628,275,Tableau AI,2024-03-08 19:00:00,239,13
1629,41,GitHub Copilot,2024-03-08 20:00:00,105,16
1630,924,Copilot,2024-03-08 21:00:00,165,1
1631,255,GitHub Copilot,2024-03-08 22:00:00,196,18
1632,138,GitHub Copilot,2024-03-08 23:00:00,80,19
1633,502,AWS CodeWhisperer,2024-03-09 00:00:00,172,7
1634,391,GitHub Copilot,2024-03-09 01:00:00,38,19
1635,178,AWS CodeWhisperer,2024-03-09 02:00:00,188,13
1636,589,GitHub Copilot,2024-03-09 03:00:00,185,1
1637,245,AWS CodeWhisperer,2024-03-09 04:00:00,184,19
1638,149,ChatGPT,2024-03-09 05:00:00,148,13
1639,140,Copilot,2024-03-09 06:00:00,57,1
1640,612,Tableau AI,2024-03-09 07:00:00,45,2
1641,216,ChatGPT,2024-03-09 08:00:00,202,4
1642,247,AWS CodeWhisperer,2024-03-09 09:00:00,67,17
1643,492,Copilot,2024-03-09 10:00:00,153,19
1644,402,AWS CodeWhisperer,2024-03-09 11:00:00,225,12
1645,805,AWS CodeWhisperer,2024-03-09 12:00:00,100,5
1646,174,ChatGPT,2024-03-09 13:00:00,228,5
1647,672,Copilot,2024-03-09 14:00:00,91,8
1648,962,Copilot,2024-03-09 15:00:00,110,16
1649,995,Tableau AI,2024-03-09 16:00:00,31,8
1650,822,ChatGPT,2024-03-09 17:00:00,34,8
1651,790,ChatGPT,2024-03-09 18:00:00,126,18
1652,323,GitHub Copilot,2024-03-09 19:00:00,158,4
1653,497,ChatGPT,2024-03-09 20:00:00,12,18
1654,809,AWS CodeWhisperer,2024-03-09 21:00:00,24,11
1655,49,GitHub Copilot,2024-03-09 22:00:00,104,1
1656,386,Copilot,2024-03-09 23:00:00,17,16
1657,820,Copilot,2024-03-10 00:00:00,143,15
1658,574,GitHub Copilot,2024-03-10 01:00:00,43,12
1659,599,AWS CodeWhisperer,2024-03-10 02:00:00,128,9
1660,843,Tableau AI,2024-03-10 03:00:00,28,7
1661,463,AWS CodeWhisperer,2024-03-10 04:00:00,38,7
1662,280,GitHub Copilot,2024-03-10 05:00:00,239,7
1663,723,ChatGPT,2024-03-10 06:00:00,99,9
1664,541,Tableau AI,2024-03-10 07:00:00,233,11
1665,549,AWS CodeWhisperer,2024-03-10 08:00:00,39,4
1666,930,Copilot,2024-03-10 09:00:00,236,16
1667,270,Copilot,2024-03-10 10:00:00,236,2
1668,280,ChatGPT,2024-03-10 11:00:00,234,13
1669,357,AWS CodeWhisperer,2024-03-10 12:00:00,194,12
1670,153,GitHub Copilot,2024-03-10 13:00:00,63,17
1671,79,Copilot,2024-03-10 14:00:00,134,11
1672,293,Tableau AI,2024-03-10 15:00:00,74,1
1673,898,Copilot,2024-03-10 16:00:00,61,10
1674,54,GitHub Copilot,2024-03-10 17:00:00,222,10
1675,936,Tableau AI,2024-03-10 18:00:00,20,11
1676,394,Copilot,2024-03-10 19:00:00,81,6
1677,240,Copilot,2024-03-10 20:00:00,189,14
1678,509,Tableau AI,2024-03-10 21:00:00,100,10
1679,607,AWS CodeWhisperer,2024-03-10 22:00:00,13,14
1680,758,GitHub Copilot,2024-03-10 23:00:00,25,10
1681,176,ChatGPT,2024-03-11 00:00:00,237,5
1682,484,Tableau AI,2024-03-11 01:00:00,127,12
1683,471,ChatGPT,2024-03-11 02:00:00,121,11
1684,602,AWS CodeWhisperer,2024-03-11 03:00:00,54,2
1685,207,AWS CodeWhisperer,2024-03-11 04:00:00,196,7
1686,225,ChatGPT,2024-03-11 05:00:00,39,8
1687,921,AWS CodeWhisperer,2024-03-11 06:00:00,163,10
1688,129,Tableau AI,2024-03-11 07:00:00,202,7
1689,949,Tableau AI,2024-03-11 08:00:00,59,13
1690,17,AWS CodeWhisperer,2024-03-11 09:00:00,92,10
1691,899,AWS CodeWhisperer,2024-03-11 10:00:00,193,10
1692,97,Tableau AI,2024-03-11 11:00:00,176,17
1693,437,AWS CodeWhisperer,2024-03-11 12:00:00,89,12
1694,522,AWS CodeWhisperer,2024-03-11 13:00:00,71,15
1695,465,Copilot,2024-03-11 14:00:00,151,4
1696,85,Tableau AI,2024-03-11 15:00:00,95,3
1697,359,AWS CodeWhisperer,2024-03-11 16:00:00,109,10
1698,873,GitHub Copilot,2024-03-11 17:00:00,51,7
1699,826,Tableau AI,2024-03-11 18:00:00,178,5
1700,918,ChatGPT,2024-03-11 19:00:00,185,3
1701,30,AWS CodeWhisperer,2024-03-11 20:00:00,117,1
1702,389,ChatGPT,2024-03-11 21:00:00,199,5
1703,447,Copilot,2024-03-11 22:00:00,182,13
1704,733,ChatGPT,2024-03-11 23:00:00,162,17
1705,539,GitHub Copilot,2024-03-12 00:00:00,190,6
1706,457,AWS CodeWhisperer,2024-03-12 01:00:00,176,6
1707,434,GitHub Copilot,2024-03-12 02:00:00,43,2
1708,38,Copilot,2024-03-12 03:00:00,206,16
1709,240,Tableau AI,2024-03-12 04:00:00,155,2
1710,91,Copilot,2024-03-12 05:00:00,133,5
1711,69,GitHub Copilot,2024-03-12 06:00:00,140,2
1712,66,GitHub Copilot,2024-03-12 07:00:00,104,8
1713,319,Copilot,2024-03-12 08:00:00,121,12
1714,32,AWS CodeWhisperer,2024-03-12 09:00:00,22,6
1715,317,Copilot,2024-03-12 10:00:00,77,2
1716,133,Tableau AI,2024-03-12 11:00:00,52,6
1717,962,Tableau AI,2024-03-12 12:00:00,235,3
1718,268,GitHub Copilot,2024-03-12 13:00:00,79,17
1719,332,ChatGPT,2024-03-12 14:00:00,96,14
1720,940,AWS CodeWhisperer,2024-03-12 15:00:00,231,8
1721,522,AWS CodeWhisperer,2024-03-12 16:00:00,116,14
1722,227,Tableau AI,2024-03-12 17:00:00,212,1
1723,677,GitHub Copilot,2024-03-12 18:00:00,45,18
1724,378,Tableau AI,2024-03-12 19:00:00,82,17
1725,613,GitHub Copilot,2024-03-12 20:00:00,69,1
1726,65,Copilot,2024-03-12 21:00:00,69,5
1727,559,ChatGPT,2024-03-12 22:00:00,180,6
1728,809,ChatGPT,2024-03-12 23:00:00,127,10
1729,93,AWS CodeWhisperer,2024-03-13 00:00:00,229,18
1730,418,ChatGPT,2024-03-13 01:00:00,16,4
1731,22,ChatGPT,2024-03-13 02:00:00,224,4
1732,363,Tableau AI,2024-03-13 03:00:00,53,13
1733,767,ChatGPT,2024-03-13 04:00:00,13,10
1734,240,ChatGPT,2024-03-13 05:00:00,49,3
1735,328,AWS CodeWhisperer,2024-03-13 06:00:00,146,3
1736,234,GitHub Copilot,2024-03-13 07:00:00,208,12
1737,547,Copilot,2024-03-13 08:00:00,150,17
1738,568,ChatGPT,2024-03-13 09:00:00,58,15
1739,309,Copilot,2024-03-13 10:00:00,228,14
1740,796,GitHub Copilot,2024-03-13 11:00:00,60,17
1741,319,AWS CodeWhisperer,2024-03-13 12:00:00,166,8
1742,431,Tableau AI,2024-03-13 13:00:00,206,4
1743,846,ChatGPT,2024-03-13 14:00:00,170,3
1744,389,ChatGPT,2024-03-13 15:00:00,38,6
1745,128,Tableau AI,2024-03-13 16:00:00,106,16
1746,243,Copilot,2024-03-13 17:00:00,221,10
1747,33,GitHub Copilot,2024-03-13 18:00:00,164,3
1748,751,AWS CodeWhisperer,2024-03-13 19:00:00,194,13
1749,706,Copilot,2024-03-13 20:00:00,184,13
1750,635,GitHub Copilot,2024-03-13 21:00:00,62,11
1751,322,GitHub Copilot,2024-03-13 22:00:00,58,10
1752,89,GitHub Copilot,2024-03-13 23:00:00,218,11
1753,378,Copilot,2024-03-14 00:00:00,173,8
1754,43,AWS CodeWhisperer,2024-03-14 01:00:00,142,8
1755,203,AWS CodeWhisperer,2024-03-14 02:00:00,75,18
1756,57,Copilot,2024-03-14 03:00:00,105,14
1757,903,GitHub Copilot,2024-03-14 04:00:00,140,4
1758,952,Tableau AI,2024-03-14 05:00:00,106,17
1759,445,AWS CodeWhisperer,2024-03-14 06:00:00,108,18
1760,538,GitHub Copilot,2024-03-14 07:00:00,223,5
1761,400,GitHub Copilot,2024-03-14 08:00:00,48,13
1762,145,Copilot,2024-03-14 09:00:00,40,15
1763,577,GitHub Copilot,2024-03-14 10:00:00,232,13
1764,895,AWS CodeWhisperer,2024-03-14 11:00:00,158,8
1765,996,GitHub Copilot,2024-03-14 12:00:00,194,1
1766,186,AWS CodeWhisperer,2024-03-14 13:00:00,10,4
1767,244,Copilot,2024-03-14 14:00:00,144,14
1768,361,AWS CodeWhisperer,2024-03-14 15:00:00,120,16
1769,861,Copilot,2024-03-14 16:00:00,223,5
1770,998,Tableau AI,2024-03-14 17:00:00,45,7
1771,442,AWS CodeWhisperer,2024-03-14 18:00:00,27,15
1772,676,Copilot,2024-03-14 19:00:00,155,9
1773,469,Copilot,2024-03-14 20:00:00,227,5
1774,321,Copilot,2024-03-14 21:00:00,27,1
1775,119,Copilot,2024-03-14 22:00:00,203,6
1776,287,Copilot,2024-03-14 23:00:00,204,19
1777,103,Tableau AI,2024-03-15 00:00:00,18,5
1778,549,Copilot,2024-03-15 01:00:00,162,3
1779,981,AWS CodeWhisperer,2024-03-15 02:00:00,138,6
1780,470,ChatGPT,2024-03-15 03:00:00,239,18
1781,811,AWS CodeWhisperer,2024-03-15 04:00:00,50,19
1782,124,Tableau AI,2024-03-15 05:00:00,186,1
1783,356,GitHub Copilot,2024-03-15 06:00:00,12,17
1784,15,Tableau AI,2024-03-15 07:00:00,37,7
1785,249,Copilot,2024-03-15 08:00:00,116,6
1786,266,GitHub Copilot,2024-03-15 09:00:00,187,19
1787,37,AWS CodeWhisperer,2024-03-15 10:00:00,55,5
1788,67,AWS CodeWhisperer,2024-03-15 11:00:00,222,9
1789,28,Tableau AI,2024-03-15 12:00:00,226,11
1790,826,Tableau AI,2024-03-15 13:00:00,186,11
1791,524,Tableau AI,2024-03-15 14:00:00,203,14
1792,798,GitHub Copilot,2024-03-15 15:00:00,193,5
1793,273,GitHub Copilot,2024-03-15 16:00:00,227,15
1794,859,ChatGPT,2024-03-15 17:00:00,48,4
1795,542,AWS CodeWhisperer,2024-03-15 18:00:00,65,14
1796,282,GitHub Copilot,2024-03-15 19:00:00,106,5
1797,91,Tableau AI,2024-03-15 20:00:00,147,4
1798,369,Copilot,2024-03-15 21:00:00,14,13
1799,16,Copilot,2024-03-15 22:00:00,91,2
1800,414,Tableau AI,2024-03-15 23:00:00,110,19
1801,431,ChatGPT,2024-03-16 00:00:00,220,6
1802,659,GitHub Copilot,2024-03-16 01:00:00,135,13
1803,315,ChatGPT,2024-03-16 02:00:00,101,14
1804,521,Tableau AI,2024-03-16 03:00:00,103,12
1805,241,ChatGPT,2024-03-16 04:00:00,99,4
1806,219,GitHub Copilot,2024-03-16 05:00:00,223,16
1807,736,ChatGPT,2024-03-16 06:00:00,31,5
1808,85,AWS CodeWhisperer,2024-03-16 07:00:00,217,7
1809,431,AWS CodeWhisperer,2024-03-16 08:00:00,80,8
1810,294,ChatGPT,2024-03-16 09:00:00,176,12
1811,534,ChatGPT,2024-03-16 10:00:00,10,11
1812,745,AWS CodeWhisperer,2024-03-16 11:00:00,140,16
1813,419,AWS CodeWhisperer,2024-03-16 12:00:00,33,6
1814,929,AWS CodeWhisperer,2024-03-16 13:00:00,133,10
1815,574,ChatGPT,2024-03-16 14:00:00,115,2
1816,603,GitHub Copilot,2024-03-16 15:00:00,150,2
1817,961,GitHub Copilot,2024-03-16 16:00:00,87,18
1818,123,Copilot,2024-03-16 17:00:00,220,4
1819,191,Copilot,2024-03-16 18:00:00,195,5
1820,553,Copilot,2024-03-16 19:00:00,129,13
1821,799,Tableau AI,2024-03-16 20:00:00,214,3
1822,646,AWS CodeWhisperer,2024-03-16 21:00:00,187,10
1823,754,Tableau AI,2024-03-16 22:00:00,199,9
1824,975,ChatGPT,2024-03-16 23:00:00,43,5
1825,489,Copilot,2024-03-17 00:00:00,81,4
1826,266,GitHub Copilot,2024-03-17 01:00:00,125,15
1827,692,GitHub Copilot,2024-03-17 02:00:00,82,17
1828,451,Tableau AI,2024-03-17 03:00:00,227,5
1829,415,AWS CodeWhisperer,2024-03-17 04:00:00,22,9
1830,84,ChatGPT,2024-03-17 05:00:00,27,15
1831,497,ChatGPT,2024-03-17 06:00:00,62,7
1832,860,ChatGPT,2024-03-17 07:00:00,135,5
1833,505,Tableau AI,2024-03-17 08:00:00,171,14
1834,401,ChatGPT,2024-03-17 09:00:00,60,9
1835,179,Tableau AI,2024-03-17 10:00:00,150,6
1836,148,ChatGPT,2024-03-17 11:00:00,28,6
1837,502,Copilot,2024-03-17 12:00:00,14,16
1838,86,Copilot,2024-03-17 13:00:00,67,14
1839,585,Copilot,2024-03-17 14:00:00,130,11
1840,794,AWS CodeWhisperer,2024-03-17 15:00:00,155,11
1841,611,GitHub Copilot,2024-03-17 16:00:00,81,16
1842,435,Copilot,2024-03-17 17:00:00,17,3
1843,78,ChatGPT,2024-03-17 18:00:00,98,3
1844,609,ChatGPT,2024-03-17 19:00:00,15,11
1845,644,Copilot,2024-03-17 20:00:00,19,17
1846,514,ChatGPT,2024-03-17 21:00:00,40,3
1847,332,ChatGPT,2024-03-17 22:00:00,50,1
1848,769,ChatGPT,2024-03-17 23:00:00,189,3
1849,78,Copilot,2024-03-18 00:00:00,166,8
1850,704,Tableau AI,2024-03-18 01:00:00,164,8
1851,25,ChatGPT,2024-03-18 02:00:00,161,16
1852,22,Copilot,2024-03-18 03:00:00,154,3
1853,585,GitHub Copilot,2024-03-18 04:00:00,181,2
1854,842,AWS CodeWhisperer,2024-03-18 05:00:00,193,19
1855,392,GitHub Copilot,2024-03-18 06:00:00,104,10
1856,793,GitHub Copilot,2024-03-18 07:00:00,136,19
1857,738,Tableau AI,2024-03-18 08:00:00,121,16
1858,221,ChatGPT,2024-03-18 09:00:00,235,15
1859,504,AWS CodeWhisperer,2024-03-18 10:00:00,19,8
1860,752,Copilot,2024-03-18 11:00:00,200,17
1861,808,ChatGPT,2024-03-18 12:00:00,212,4
1862,946,Copilot,2024-03-18 13:00:00,87,16
1863,467,Tableau AI,2024-03-18 14:00:00,137,18
1864,770,GitHub Copilot,2024-03-18 15:00:00,132,19
1865,826,Copilot,2024-03-18 16:00:00,32,12
1866,392,Tableau AI,2024-03-18 17:00:00,109,6
1867,889,Tableau AI,2024-03-18 18:00:00,64,18
1868,654,ChatGPT,2024-03-18 19:00:00,173,6
1869,849,Tableau AI,2024-03-18 20:00:00,231,13
1870,198,Tableau AI,2024-03-18 21:00:00,103,18
1871,969,GitHub Copilot,2024-03-18 22:00:00,115,17
1872,510,Tableau AI,2024-03-18 23:00:00,46,13
1873,562,Copilot,2024-03-19 00:00:00,133,19
1874,898,ChatGPT,2024-03-19 01:00:00,81,14
1875,717,Copilot,2024-03-19 02:00:00,168,1
1876,367,GitHub Copilot,2024-03-19 03:00:00,24,15
1877,806,AWS CodeWhisperer,2024-03-19 04:00:00,132,15
1878,52,Tableau AI,2024-03-19 05:00:00,11,18
1879,586,ChatGPT,2024-03-19 06:00:00,219,1
1880,793,AWS CodeWhisperer,2024-03-19 07:00:00,217,11
1881,458,Tableau AI,2024-03-19 08:00:00,108,7
1882,177,GitHub Copilot,2024-03-19 09:00:00,28,10
1883,990,ChatGPT,2024-03-19 10:00:00,137,12
1884,990,ChatGPT,2024-03-19 11:00:00,52,10
1885,508,ChatGPT,2024-03-19 12:00:00,72,4
1886,761,AWS CodeWhisperer,2024-03-19 13:00:00,80,7
1887,461,AWS CodeWhisperer,2024-03-19 14:00:00,188,13
1888,817,Copilot,2024-03-19 15:00:00,189,13
1889,852,ChatGPT,2024-03-19 16:00:00,186,19
1890,860,GitHub Copilot,2024-03-19 17:00:00,128,14
1891,883,AWS CodeWhisperer,2024-03-19 18:00:00,206,2
1892,144,AWS CodeWhisperer,2024-03-19 19:00:00,49,11
1893,596,Tableau AI,2024-03-19 20:00:00,52,4
1894,431,GitHub Copilot,2024-03-19 21:00:00,171,10
1895,265,Copilot,2024-03-19 22:00:00,185,4
1896,485,GitHub Copilot,2024-03-19 23:00:00,158,7
1897,423,Copilot,2024-03-20 00:00:00,64,11
1898,103,ChatGPT,2024-03-20 01:00:00,151,18
