completion_id,employee_id,program_id,completion_date,score,time_spent_hours
3785,702,2,2024-06-06 16:00:00,96.83514669591591,12.717316789139204
3786,784,33,2024-06-06 17:00:00,74.76145431066489,5.869840041944117
3787,821,8,2024-06-06 18:00:00,72.29120823059581,11.709403886456757
3788,487,8,2024-06-06 19:00:00,68.55709931860173,18.05099494245117
3789,222,1,2024-06-06 20:00:00,72.63435934687485,9.201453066527161
3790,30,40,2024-06-06 21:00:00,85.01398447237817,7.2052122887965275
3791,212,28,2024-06-06 22:00:00,78.28792045613822,9.713552585716418
3792,800,4,2024-06-06 23:00:00,92.3684130995723,5.09547622059589
3793,174,40,2024-06-07 00:00:00,61.39916636982617,19.343644332224276
3794,666,29,2024-06-07 01:00:00,97.14955902663107,7.985122229860553
3795,387,47,2024-06-07 02:00:00,81.07984924685022,4.1118607308804425
3796,866,6,2024-06-07 03:00:00,85.17988405299589,4.676280698040091
3797,266,8,2024-06-07 04:00:00,87.9079127776796,12.001778758734945
3798,677,16,2024-06-07 05:00:00,82.61716469738512,4.72080639681022
3799,507,5,2024-06-07 06:00:00,64.48882118002058,10.049484924632344
3800,337,34,2024-06-07 07:00:00,65.11406826835288,18.41619412955065
3801,172,7,2024-06-07 08:00:00,67.02137256887274,2.1744255879557057
3802,94,18,2024-06-07 09:00:00,69.0150138608775,2.6779408316477538
3803,28,11,2024-06-07 10:00:00,98.60699114889897,11.211309685845336
3804,855,1,2024-06-07 11:00:00,80.34251904617193,12.61657779049911
3805,653,12,2024-06-07 12:00:00,87.00080598507311,14.515074028289492
3806,217,43,2024-06-07 13:00:00,84.0319432654313,4.9893714834402605
3807,875,7,2024-06-07 14:00:00,94.91977546715165,10.707017193397343
3808,658,6,2024-06-07 15:00:00,73.23122996176701,8.113071305019986
3809,860,21,2024-06-07 16:00:00,90.22072415657468,5.3645071389787935
3810,483,45,2024-06-07 17:00:00,75.39165737601898,7.45049473817037
3811,765,42,2024-06-07 18:00:00,91.91451185514737,3.5488585510741237
3812,578,38,2024-06-07 19:00:00,86.6379896323661,4.30003395713461
3813,69,19,2024-06-07 20:00:00,97.85677065152092,19.745172696942745
3814,250,31,2024-06-07 21:00:00,89.78686650634987,19.613176788365955
3815,688,40,2024-06-07 22:00:00,73.60429584936088,12.524017697457907
3816,786,26,2024-06-07 23:00:00,78.66012938559018,10.186422661753378
3817,172,32,2024-06-08 00:00:00,78.24443937564646,19.84767199592904
3818,549,34,2024-06-08 01:00:00,77.09006197948669,4.65115745744154
3819,635,10,2024-06-08 02:00:00,90.74167716383269,9.775740086033062
3820,315,17,2024-06-08 03:00:00,65.107702554548,16.93346595701335
3821,620,16,2024-06-08 04:00:00,94.59674350715852,2.227631859839269
3822,631,34,2024-06-08 05:00:00,62.558143800315506,18.11172649066841
3823,759,38,2024-06-08 06:00:00,90.9405827295055,16.083049420421293
3824,49,1,2024-06-08 07:00:00,91.9775256387683,2.732488439270031
3825,314,46,2024-06-08 08:00:00,96.44277290697553,8.954829984388367
3826,354,44,2024-06-08 09:00:00,73.3274687603436,6.492780138710415
3827,11,6,2024-06-08 10:00:00,94.69193502394809,14.548880011220335
3828,931,41,2024-06-08 11:00:00,65.22041524011026,16.262996905190192
3829,729,4,2024-06-08 12:00:00,64.49794474337641,11.934086030119085
3830,797,7,2024-06-08 13:00:00,88.26396130816013,18.267387242758044
3831,120,6,2024-06-08 14:00:00,65.03865322409982,4.376179869709369
3832,750,2,2024-06-08 15:00:00,81.99511616311193,17.98970750046623
3833,960,30,2024-06-08 16:00:00,64.87884791181257,7.213021497350798
3834,705,9,2024-06-08 17:00:00,96.7854398477275,11.617483280098323
3835,829,7,2024-06-08 18:00:00,63.53289684784168,6.13314705964231
3836,613,35,2024-06-08 19:00:00,64.70390124823093,19.52874957286848
3837,716,1,2024-06-08 20:00:00,68.94087369173607,17.186813281255482
3838,436,30,2024-06-08 21:00:00,81.2715737280969,18.283073475309802
3839,493,30,2024-06-08 22:00:00,82.8884346681803,18.934701026742697
3840,870,8,2024-06-08 23:00:00,86.93820938640017,12.532702368311726
3841,69,38,2024-06-09 00:00:00,84.5721550369625,9.758779014149976
3842,111,44,2024-06-09 01:00:00,67.55443779389729,12.263781877335912
3843,88,47,2024-06-09 02:00:00,65.1418715925435,17.06802714519351
3844,21,12,2024-06-09 03:00:00,98.28530762660799,6.873109393653324
3845,705,2,2024-06-09 04:00:00,77.15075097335578,15.151506015719809
3846,408,2,2024-06-09 05:00:00,98.82766901512491,2.444549419827778
3847,596,5,2024-06-09 06:00:00,71.84736249973017,7.485437315902051
3848,576,37,2024-06-09 07:00:00,64.25670082516304,15.544370293401176
3849,441,38,2024-06-09 08:00:00,70.9101438089315,12.180538983522379
3850,336,18,2024-06-09 09:00:00,77.93665820247632,19.56534587636876
3851,460,48,2024-06-09 10:00:00,64.51419417293948,16.198124659041206
3852,90,2,2024-06-09 11:00:00,68.32283519623424,10.398316103390833
3853,262,39,2024-06-09 12:00:00,76.70318827066032,12.786516067091414
3854,634,6,2024-06-09 13:00:00,95.39753420394287,6.3212325653885175
3855,19,2,2024-06-09 14:00:00,73.40130992720132,10.323350142932057
3856,324,6,2024-06-09 15:00:00,80.33133203460093,3.2063891188414813
3857,645,7,2024-06-09 16:00:00,68.51702544428775,2.658433521225554
3858,363,21,2024-06-09 17:00:00,95.33174216389196,15.100232754306607
3859,410,46,2024-06-09 18:00:00,94.88430730630517,7.824255542430035
3860,104,10,2024-06-09 19:00:00,62.552519065009925,17.81518717671257
3861,95,26,2024-06-09 20:00:00,76.68685527397255,10.107255300292067
3862,274,43,2024-06-09 21:00:00,60.98144018929962,10.546753036627063
3863,777,22,2024-06-09 22:00:00,74.17928573223736,3.736380671352826
3864,930,33,2024-06-09 23:00:00,61.89747497274719,6.8829399598645535
3865,927,47,2024-06-10 00:00:00,77.39244116076301,16.98657741603785
3866,935,45,2024-06-10 01:00:00,74.79695780068836,17.30264292762329
3867,17,45,2024-06-10 02:00:00,88.04895595098846,9.78960403177043
3868,256,46,2024-06-10 03:00:00,95.70084650377066,15.663960913631485
3869,689,47,2024-06-10 04:00:00,78.87858800751039,11.522577078088903
3870,128,12,2024-06-10 05:00:00,96.01431979431916,5.337836995998073
3871,175,12,2024-06-10 06:00:00,68.56455791174139,9.489408926156202
3872,177,36,2024-06-10 07:00:00,69.04612191582683,18.997705522897004
3873,376,9,2024-06-10 08:00:00,94.9183450128164,17.488694516715256
3874,164,43,2024-06-10 09:00:00,84.45839618474292,7.491333587979487
3875,357,13,2024-06-10 10:00:00,63.68398164944118,15.643377656484974
3876,373,10,2024-06-10 11:00:00,96.62980390750778,8.374038779483183
3877,137,44,2024-06-10 12:00:00,90.0694955520107,2.540665220401622
3878,420,16,2024-06-10 13:00:00,74.89421941011923,14.953315362832896
3879,491,36,2024-06-10 14:00:00,98.92440013860127,16.59771459132324
3880,71,47,2024-06-10 15:00:00,83.86126464498669,12.41293373647981
3881,450,23,2024-06-10 16:00:00,89.63684140730182,12.061889160707592
3882,834,13,2024-06-10 17:00:00,85.88772949693964,17.36065752258351
3883,119,10,2024-06-10 18:00:00,99.25735590931777,16.71927095138284
3884,469,20,2024-06-10 19:00:00,83.03863924597968,18.702024786541585
3885,489,40,2024-06-10 20:00:00,63.83180249081876,5.017885977250875
3886,588,21,2024-06-10 21:00:00,83.62051167867037,3.847170138842574
3887,140,39,2024-06-10 22:00:00,71.93589269251068,7.428696353552779
3888,298,50,2024-06-10 23:00:00,63.186390160187074,14.471262381494231
3889,900,30,2024-06-11 00:00:00,73.97218129877069,12.343057956813388
3890,932,33,2024-06-11 01:00:00,67.71741616723726,3.6389192886211816
3891,250,12,2024-06-11 02:00:00,94.65726553821975,5.336385782479326
3892,951,24,2024-06-11 03:00:00,78.29829941492773,6.632296196806947
3893,124,34,2024-06-11 04:00:00,77.67130897681994,4.076086708749356
3894,423,14,2024-06-11 05:00:00,64.01533352286623,10.499869899331426
3895,517,45,2024-06-11 06:00:00,68.3352941104284,5.967406843719987
3896,567,20,2024-06-11 07:00:00,65.93801492830538,9.939967868252676
3897,922,45,2024-06-11 08:00:00,62.77812376377467,6.002418153689
3898,56,13,2024-06-11 09:00:00,90.08130449180996,14.01126011687899
3899,224,32,2024-06-11 10:00:00,96.6616167440867,6.233360826543997
3900,953,20,2024-06-11 11:00:00,87.15447146975629,16.144836559079796
3901,945,22,2024-06-11 12:00:00,99.64839735780234,17.527990201117284
3902,142,16,2024-06-11 13:00:00,89.86948853315208,12.821622521692891
3903,141,35,2024-06-11 14:00:00,73.97362005593578,2.3062496098838845
3904,792,20,2024-06-11 15:00:00,68.88814449587824,8.899086595846443
3905,82,33,2024-06-11 16:00:00,65.09909306744495,5.482622815677301
3906,896,8,2024-06-11 17:00:00,88.55223094864705,17.662028395087084
3907,141,3,2024-06-11 18:00:00,83.8525585721224,14.788553838367761
3908,239,4,2024-06-11 19:00:00,79.94800001588058,17.57828824725959
3909,502,24,2024-06-11 20:00:00,80.99487639250817,6.073938970902369
3910,431,20,2024-06-11 21:00:00,82.75907338174565,15.182656516504979
3911,184,19,2024-06-11 22:00:00,88.22318847071898,2.6061318393659216
3912,928,1,2024-06-11 23:00:00,92.52081421402696,19.043304168388165
3913,40,31,2024-06-12 00:00:00,67.74804364810532,3.7958495041599614
3914,536,2,2024-06-12 01:00:00,88.92316632388068,7.638982769114893
3915,113,41,2024-06-12 02:00:00,91.24136332343201,15.079508147303523
3916,146,35,2024-06-12 03:00:00,60.35593002703584,11.467723735712868
3917,782,16,2024-06-12 04:00:00,85.42134798295615,18.20706999739809
3918,288,6,2024-06-12 05:00:00,61.76068651030989,18.88982521361169
3919,602,12,2024-06-12 06:00:00,77.09091299703996,3.006639080135875
3920,581,20,2024-06-12 07:00:00,73.27858762255968,19.43072588330337
3921,194,44,2024-06-12 08:00:00,75.25606504084166,11.055973522127125
3922,352,38,2024-06-12 09:00:00,89.51671066411274,9.67328554033072
3923,770,24,2024-06-12 10:00:00,89.0134364795757,6.9454929738770215
3924,831,2,2024-06-12 11:00:00,62.203293254720286,8.365585779436577
3925,956,41,2024-06-12 12:00:00,74.14289511008894,14.057884849573172
3926,105,17,2024-06-12 13:00:00,76.51695757743285,8.42965667077704
3927,256,21,2024-06-12 14:00:00,81.2150446874177,4.984452989881731
3928,391,38,2024-06-12 15:00:00,74.74224691191262,13.530880379389961
3929,271,29,2024-06-12 16:00:00,89.7687849674976,10.243212084160225
3930,560,37,2024-06-12 17:00:00,77.49013810436499,2.0834899811237966
3931,231,21,2024-06-12 18:00:00,89.96195469302361,15.670670571066232
3932,744,49,2024-06-12 19:00:00,87.5429237724609,19.269671263812384
3933,990,2,2024-06-12 20:00:00,68.16819808233646,13.584570807502907
3934,87,7,2024-06-12 21:00:00,87.47822996376308,16.28586403235373
3935,603,4,2024-06-12 22:00:00,98.84576267303673,11.569373200383023
3936,333,40,2024-06-12 23:00:00,82.0147793918027,18.817596867838336
3937,860,16,2024-06-13 00:00:00,71.54903110986454,5.613927768792056
3938,91,49,2024-06-13 01:00:00,99.86346593652266,15.562114201723537
3939,798,46,2024-06-13 02:00:00,89.2705403380705,16.384158086922554
3940,130,33,2024-06-13 03:00:00,87.58884536381186,15.78528729322922
3941,862,18,2024-06-13 04:00:00,73.97812852219685,15.717179797627471
3942,707,15,2024-06-13 05:00:00,85.91004128236102,12.354049806930117
3943,311,19,2024-06-13 06:00:00,94.51723839162463,18.166108812547495
3944,662,28,2024-06-13 07:00:00,69.1225839895941,16.731851306602547
3945,349,15,2024-06-13 08:00:00,81.91315255305156,11.955316532521227
3946,782,34,2024-06-13 09:00:00,75.76475709544201,13.77923658342573
3947,237,41,2024-06-13 10:00:00,82.44812657200202,14.304205583865341
3948,911,11,2024-06-13 11:00:00,98.91495983920882,16.622036879911605
3949,434,25,2024-06-13 12:00:00,83.05079203336493,9.328820925579192
3950,270,17,2024-06-13 13:00:00,98.0937459201275,13.554668933186385
3951,369,20,2024-06-13 14:00:00,82.9264968920173,15.596456869661246
3952,930,7,2024-06-13 15:00:00,90.77747754772695,14.523018948292451
3953,752,13,2024-06-13 16:00:00,69.8390947301971,10.473265432815932
3954,131,33,2024-06-13 17:00:00,99.88119647365987,17.627362993992133
3955,300,21,2024-06-13 18:00:00,72.2808868176915,14.00068362665425
3956,785,26,2024-06-13 19:00:00,87.94225015284093,14.278096104260726
3957,944,8,2024-06-13 20:00:00,78.50667722256269,14.000303734698422
3958,547,6,2024-06-13 21:00:00,64.30554235816568,19.445413001058423
3959,753,19,2024-06-13 22:00:00,60.58781107455363,3.0534318476189926
3960,161,14,2024-06-13 23:00:00,91.76291020763483,18.970223529255502
3961,101,36,2024-06-14 00:00:00,83.167819820205,7.842569212965329
3962,574,21,2024-06-14 01:00:00,73.43767387009916,13.985477447387423
3963,225,7,2024-06-14 02:00:00,74.86594085547644,2.6709356728433082
3964,829,32,2024-06-14 03:00:00,75.41074660716703,16.764976150987206
3965,471,6,2024-06-14 04:00:00,91.58282977510495,5.195344254238086
3966,55,14,2024-06-14 05:00:00,88.47095209801732,7.29676244295489
3967,220,40,2024-06-14 06:00:00,85.22188079997638,17.38463995027705
3968,529,22,2024-06-14 07:00:00,61.348638238373894,16.585563405909642
3969,204,4,2024-06-14 08:00:00,87.34936114351652,16.319594561590073
3970,442,4,2024-06-14 09:00:00,79.03130427125305,6.762924320855266
3971,896,37,2024-06-14 10:00:00,94.29951744268274,10.833871734033204
3972,768,9,2024-06-14 11:00:00,85.50411726770531,5.95179854602958
3973,585,46,2024-06-14 12:00:00,91.74222076849193,8.744137123119303
3974,137,3,2024-06-14 13:00:00,88.92574047559471,19.48104944124357
3975,75,19,2024-06-14 14:00:00,91.79891428763524,4.373205041579923
3976,286,13,2024-06-14 15:00:00,81.06868778539749,16.14046742066268
3977,18,35,2024-06-14 16:00:00,77.19006921669518,8.716726252153029
3978,432,29,2024-06-14 17:00:00,87.53451402288891,9.098774393176582
3979,209,46,2024-06-14 18:00:00,73.91159902608132,8.093967351594772
3980,210,38,2024-06-14 19:00:00,78.00373576860265,2.804676202002545
3981,506,2,2024-06-14 20:00:00,73.57996084767743,5.760847142657424
3982,256,19,2024-06-14 21:00:00,92.06903005858705,2.925242999679533
3983,623,23,2024-06-14 22:00:00,95.98357010952411,12.234622140417672
3984,357,44,2024-06-14 23:00:00,66.31406159319958,7.455926484544459
3985,142,7,2024-06-15 00:00:00,68.62238120557898,12.960107144276513
3986,975,16,2024-06-15 01:00:00,62.251855997069484,14.652003522211846
3987,193,19,2024-06-15 02:00:00,84.47678937763777,19.140928045363697
3988,776,42,2024-06-15 03:00:00,99.1867645451932,7.448047907595949
3989,907,37,2024-06-15 04:00:00,61.25003120615188,10.381863165385013
3990,943,17,2024-06-15 05:00:00,72.92062835611421,9.301288636296757
3991,92,12,2024-06-15 06:00:00,98.44585340997521,17.16648973996716
3992,801,10,2024-06-15 07:00:00,78.35335041768295,15.336620461959631
3993,165,46,2024-06-15 08:00:00,63.918111577743595,11.4924479182496
3994,586,45,2024-06-15 09:00:00,83.51814313871739,2.0490152301762157
3995,119,36,2024-06-15 10:00:00,95.92041146790152,7.688327594604234
3996,753,41,2024-06-15 11:00:00,78.4350518044965,9.434126605129073
3997,179,9,2024-06-15 12:00:00,98.09235861123226,14.003873392142998
3998,580,45,2024-06-15 13:00:00,86.09204738242582,3.852453409497294
3999,405,25,2024-06-15 14:00:00,68.06491442541677,9.638802242150941
4000,718,13,2024-06-15 15:00:00,71.8805773546521,17.693263346011584
4001,80,46,2024-06-15 16:00:00,91.20858621663564,14.744990734428455
4002,561,49,2024-06-15 17:00:00,67.387135522385,3.544696901260701
4003,905,10,2024-06-15 18:00:00,81.45518993781035,9.468772625362167
4004,937,19,2024-06-15 19:00:00,83.20029185873824,3.1644589092291513
4005,297,27,2024-06-15 20:00:00,76.95848491684976,11.76910970197619
4006,495,19,2024-06-15 21:00:00,84.57668217676803,5.479050656197013
4007,834,3,2024-06-15 22:00:00,67.09686169580283,15.76402350532538
4008,799,26,2024-06-15 23:00:00,97.26655753603625,5.126805632667419
4009,737,20,2024-06-16 00:00:00,74.10291121831622,16.590406894467097
4010,176,32,2024-06-16 01:00:00,84.43582441646413,6.841639579161188
4011,191,29,2024-06-16 02:00:00,88.043079838976,4.944637884484422
4012,822,36,2024-06-16 03:00:00,82.7812632468823,2.0444427467521074
4013,946,1,2024-06-16 04:00:00,68.67235426734668,16.408971314161736
4014,613,20,2024-06-16 05:00:00,82.52977491436621,16.8714524692151
4015,383,29,2024-06-16 06:00:00,69.9344178416017,9.834622990305323
4016,333,10,2024-06-16 07:00:00,60.41977976936914,16.91816128740812
4017,665,33,2024-06-16 08:00:00,63.57820176802611,14.758582176865545
4018,194,43,2024-06-16 09:00:00,69.28761891417462,17.050157023706795
4019,866,12,2024-06-16 10:00:00,98.81708055219549,11.380925453537735
4020,95,22,2024-06-16 11:00:00,89.66767879159455,11.304753481381464
4021,808,15,2024-06-16 12:00:00,60.42127684767244,2.531155477232378
4022,810,32,2024-06-16 13:00:00,90.0230153574272,7.6097086721947775
4023,693,46,2024-06-16 14:00:00,91.02884715892273,16.92681995213135
4024,301,14,2024-06-16 15:00:00,76.71432777991416,11.635669114561844
4025,348,31,2024-06-16 16:00:00,78.23736731393024,14.572303265316506
4026,319,26,2024-06-16 17:00:00,95.14161473686059,16.313079964353523
4027,349,34,2024-06-16 18:00:00,77.08148481255007,7.7957242948578
4028,383,31,2024-06-16 19:00:00,73.42821720548508,12.185715425986203
4029,494,10,2024-06-16 20:00:00,63.00739239477783,15.739245472905935
4030,670,8,2024-06-16 21:00:00,99.6884692413136,13.231579741232627
4031,635,15,2024-06-16 22:00:00,68.09237765103103,16.038996751737827
4032,673,24,2024-06-16 23:00:00,97.50980654692248,8.305388521789139
4033,61,45,2024-06-17 00:00:00,78.53523977722276,3.977184535915325
4034,722,43,2024-06-17 01:00:00,79.36874370733968,10.923285966977067
4035,329,1,2024-06-17 02:00:00,98.13335782889752,13.002798611693871
4036,430,27,2024-06-17 03:00:00,89.6888518647361,3.25074606135494
4037,957,37,2024-06-17 04:00:00,78.70654994441219,19.188479647128325
4038,694,3,2024-06-17 05:00:00,68.48972202802166,18.546958106444084
4039,36,19,2024-06-17 06:00:00,60.711994966798684,10.522011201717374
4040,371,29,2024-06-17 07:00:00,92.7984982219417,10.072205371615778
4041,807,48,2024-06-17 08:00:00,60.04018411066919,10.676800071194975
4042,227,10,2024-06-17 09:00:00,78.56733576310577,6.7747719609380175
4043,92,3,2024-06-17 10:00:00,89.08628562089783,4.6639044009046025
4044,925,21,2024-06-17 11:00:00,89.44136831337423,7.443292455907578
4045,201,17,2024-06-17 12:00:00,63.35472466758927,13.517017978231417
4046,781,10,2024-06-17 13:00:00,67.74678888893891,10.759822578464407
4047,141,42,2024-06-17 14:00:00,62.9355917124412,13.548078730417577
4048,422,35,2024-06-17 15:00:00,80.14241288945188,12.8196328978775
4049,419,36,2024-06-17 16:00:00,62.632649970365065,11.771466142256168
4050,180,35,2024-06-17 17:00:00,82.29686563089487,16.46663951677605
4051,795,28,2024-06-17 18:00:00,60.04148378777596,3.8464693711892606
4052,991,34,2024-06-17 19:00:00,64.37784916505704,7.7457732558133365
4053,704,12,2024-06-17 20:00:00,98.99869732114901,16.45570093770944
4054,58,47,2024-06-17 21:00:00,93.69429328185808,19.86278542505139
4055,187,49,2024-06-17 22:00:00,88.03288910884625,8.774507554590329
4056,247,28,2024-06-17 23:00:00,85.22482479467229,10.97240758242674
4057,333,1,2024-06-18 00:00:00,86.01887665587716,16.933818236137775
4058,724,28,2024-06-18 01:00:00,68.94006199038795,19.823995908497228
4059,934,26,2024-06-18 02:00:00,71.02177941662006,8.804521473631077
4060,796,47,2024-06-18 03:00:00,90.27527608233851,8.46204171811089
4061,105,42,2024-06-18 04:00:00,91.45750183225825,15.646543013901965
4062,615,17,2024-06-18 05:00:00,75.44948450768074,19.352384546870955
4063,954,30,2024-06-18 06:00:00,91.31027873664837,9.704367985159152
4064,938,50,2024-06-18 07:00:00,69.40802872349568,5.806441323279511
4065,808,15,2024-06-18 08:00:00,69.65810477419109,6.651789981565997
4066,202,16,2024-06-18 09:00:00,85.40876333929197,14.556857403932005
4067,229,3,2024-06-18 10:00:00,80.20695052048637,7.232441200267114
4068,961,45,2024-06-18 11:00:00,80.33868158645109,19.200716753157632
4069,706,44,2024-06-18 12:00:00,68.8643361455503,8.042553396819327
4070,321,21,2024-06-18 13:00:00,91.88836143470022,12.467502683276582
4071,888,6,2024-06-18 14:00:00,93.41742492722874,12.627895566573889
4072,155,39,2024-06-18 15:00:00,97.83486137976251,5.784861015633826
4073,738,9,2024-06-18 16:00:00,92.04751999785927,17.50732834747852
4074,719,27,2024-06-18 17:00:00,84.6394458857677,10.56225330520583
4075,635,36,2024-06-18 18:00:00,91.1160742023368,3.7535343949507745
4076,217,16,2024-06-18 19:00:00,60.421906467990524,3.376836974088266
4077,52,49,2024-06-18 20:00:00,63.24676235144504,10.689745055178511
4078,420,3,2024-06-18 21:00:00,86.9345114399774,5.064305752432947
4079,740,8,2024-06-18 22:00:00,80.94633086423967,6.341952358980609
4080,350,13,2024-06-18 23:00:00,92.9511100591302,11.636939828496418
4081,515,24,2024-06-19 00:00:00,92.66883149633094,9.608105072453014
4082,309,37,2024-06-19 01:00:00,67.05130282193285,10.024705860416052
4083,708,34,2024-06-19 02:00:00,90.79661225242704,11.256741531104534
4084,430,8,2024-06-19 03:00:00,93.02935322601729,19.736421962105293
4085,709,15,2024-06-19 04:00:00,85.1754509012196,18.886651389308728
4086,932,8,2024-06-19 05:00:00,63.513462798791835,14.224738068812522
4087,843,4,2024-06-19 06:00:00,96.6480177487324,11.025199000640532
4088,984,8,2024-06-19 07:00:00,86.78040955985296,10.778066042097436
4089,707,24,2024-06-19 08:00:00,83.34711502592108,13.453608394115486
4090,418,14,2024-06-19 09:00:00,62.83072107076521,18.092950709274557
4091,240,26,2024-06-19 10:00:00,77.79683175795188,2.0725282145441883
4092,583,48,2024-06-19 11:00:00,79.1224281334121,10.57412971873653
4093,459,1,2024-06-19 12:00:00,73.94540433891665,17.84243389238148
4094,243,12,2024-06-19 13:00:00,72.04980240904086,13.866265286264344
4095,562,1,2024-06-19 14:00:00,90.76075573951923,4.082439734877854
4096,524,35,2024-06-19 15:00:00,62.02680468301834,17.793807839774445
4097,792,46,2024-06-19 16:00:00,92.61016748390388,9.75326443332155
4098,379,35,2024-06-19 17:00:00,96.81631641312717,18.618688560549227
4099,531,7,2024-06-19 18:00:00,92.33897838390254,9.464678523272617
4100,8,5,2024-06-19 19:00:00,68.9712971778965,6.785625248220321
4101,69,9,2024-06-19 20:00:00,77.38227256612191,7.6952014333065515
4102,897,17,2024-06-19 21:00:00,80.06066352195606,14.65720123022706
4103,571,49,2024-06-19 22:00:00,93.21706371528921,4.6811155976671985
4104,287,38,2024-06-19 23:00:00,82.73515929274583,3.222139751224241
4105,705,21,2024-06-20 00:00:00,80.3437886906685,9.618243492520143
4106,404,18,2024-06-20 01:00:00,74.20769051698612,5.783566230298096
4107,632,8,2024-06-20 02:00:00,74.44325489118299,5.184725612795816
4108,218,14,2024-06-20 03:00:00,85.35984369402932,8.14299723295763
4109,788,2,2024-06-20 04:00:00,83.03249295667617,15.572824209754867
4110,181,24,2024-06-20 05:00:00,99.07124720987142,5.586458679589236
4111,691,1,2024-06-20 06:00:00,94.84712761698071,17.88721299647974
4112,800,20,2024-06-20 07:00:00,88.9285992442214,2.5564301448505637
4113,956,50,2024-06-20 08:00:00,66.75426251126281,13.669971728719577
4114,814,49,2024-06-20 09:00:00,86.50890992115018,19.203505615519944
4115,890,25,2024-06-20 10:00:00,81.45440932398103,11.966627572430758
4116,345,26,2024-06-20 11:00:00,80.71202397608707,3.8921293536058674
4117,687,38,2024-06-20 12:00:00,63.08474342575269,5.8973905082390115
4118,112,1,2024-06-20 13:00:00,98.25612815035814,6.6424712878171075
4119,606,35,2024-06-20 14:00:00,86.78781514318788,16.770617652191273
4120,188,47,2024-06-20 15:00:00,97.51873854185573,13.942154776281182
4121,216,49,2024-06-20 16:00:00,85.20950842835265,7.248721482389354
4122,829,32,2024-06-20 17:00:00,94.3260134093415,6.0826731078110745
4123,19,25,2024-06-20 18:00:00,79.91713378627799,5.375483803725814
4124,723,26,2024-06-20 19:00:00,84.84426236217813,18.77358411286203
4125,342,17,2024-06-20 20:00:00,84.60590975159775,16.84246410067624
4126,855,6,2024-06-20 21:00:00,93.64334268349742,8.138477923580869
4127,405,5,2024-06-20 22:00:00,64.1715751148852,10.835018185514256
4128,879,1,2024-06-20 23:00:00,94.82127363206402,18.1994510267947
4129,173,38,2024-06-21 00:00:00,65.93798848764503,15.503743065969257
4130,800,19,2024-06-21 01:00:00,63.40774302606492,19.19183633080757
4131,94,10,2024-06-21 02:00:00,99.01037029660235,15.513658231406746
4132,785,24,2024-06-21 03:00:00,84.24254088043038,3.9337691304317293
4133,678,40,2024-06-21 04:00:00,95.66083486595879,3.9246232184856886
4134,59,29,2024-06-21 05:00:00,74.72783169727792,18.96833933251379
4135,873,11,2024-06-21 06:00:00,78.01649275888903,7.505381691967124
4136,385,23,2024-06-21 07:00:00,62.962775824773686,8.753049921235329
4137,918,20,2024-06-21 08:00:00,96.98134705754562,7.886101359619062
4138,404,28,2024-06-21 09:00:00,74.46184007948798,10.026874304677733
4139,346,22,2024-06-21 10:00:00,94.66962106322015,7.404256334695841
4140,106,24,2024-06-21 11:00:00,95.78599220086406,3.0579685698729655
4141,820,27,2024-06-21 12:00:00,65.34420962163357,15.440455535761354
4142,911,28,2024-06-21 13:00:00,78.00014386989815,14.623078875296258
4143,41,33,2024-06-21 14:00:00,71.6692106072124,8.196020783025197
4144,252,41,2024-06-21 15:00:00,68.36374286948893,11.329950204311192
4145,842,5,2024-06-21 16:00:00,78.65763361734498,17.969635372536047
4146,380,20,2024-06-21 17:00:00,92.90170239926866,6.851154582120717
4147,307,16,2024-06-21 18:00:00,82.02954986474666,13.87317294097216
4148,828,16,2024-06-21 19:00:00,71.20149749150234,17.076908741211426
4149,887,50,2024-06-21 20:00:00,68.5808090254224,10.283356939042047
4150,151,48,2024-06-21 21:00:00,95.5361302996861,14.300457634698974
4151,831,24,2024-06-21 22:00:00,85.00610415471962,6.376776193610019
4152,767,26,2024-06-21 23:00:00,93.34596108216192,4.088132673812658
4153,425,30,2024-06-22 00:00:00,90.06206481062912,5.104324745720422
4154,680,45,2024-06-22 01:00:00,64.85920720955826,3.860946367769345
4155,777,11,2024-06-22 02:00:00,81.17736693417987,2.5247489337348705
4156,782,35,2024-06-22 03:00:00,89.33588722828833,13.957148904216263
4157,625,11,2024-06-22 04:00:00,62.81464417046652,5.685745927901044
4158,909,1,2024-06-22 05:00:00,64.62620617751014,13.234564947050828
4159,8,16,2024-06-22 06:00:00,94.23224289679146,19.122248886782025
4160,275,5,2024-06-22 07:00:00,77.15201682504919,5.80728475378505
4161,414,4,2024-06-22 08:00:00,92.50189935529457,9.03557047642839
4162,372,42,2024-06-22 09:00:00,96.99075023805526,9.986851403428638
4163,92,44,2024-06-22 10:00:00,99.49868936451094,18.883870058043417
4164,859,3,2024-06-22 11:00:00,94.58796175437041,9.55319215687112
4165,7,7,2024-06-22 12:00:00,77.6270766230551,16.142699278743248
4166,812,44,2024-06-22 13:00:00,70.47310657878626,5.512543628119267
4167,938,49,2024-06-22 14:00:00,64.54882434279638,19.852250828664076
4168,812,34,2024-06-22 15:00:00,85.12042608210868,6.285755036652726
4169,730,28,2024-06-22 16:00:00,95.1148955186701,5.946276966734263
4170,515,37,2024-06-22 17:00:00,80.34716201669738,3.4235700192472973
4171,197,32,2024-06-22 18:00:00,84.09354445041721,4.449917225675497
